image,class
/home/dmitr/dev/fungi/data/DF20M/2883258460-215499.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2883259508-67344.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2883260425-215618.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883260477-365363.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2883260503-67411.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2883260508-67414.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2883260509-141297.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2883261316-290358.JPG, 97
/home/dmitr/dev/fungi/data/DF20M/2883261316-290360.JPG, 97
/home/dmitr/dev/fungi/data/DF20M/2883261320-215649.JPG, 133
/home/dmitr/dev/fungi/data/DF20M/2883262550-215776.JPG, 155
/home/dmitr/dev/fungi/data/DF20M/2883263357-365532.JPG, 155
/home/dmitr/dev/fungi/data/DF20M/2883263400-215808.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883263494-141473.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883263542-365594.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2883264484-141526.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2883264484-141528.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2883264565-215914.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2883265342-365668.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883265500-215955.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883265521-290656.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2883267306-290735.JPG, 158
/home/dmitr/dev/fungi/data/DF20M/2883267312-365804.JPG, 110
/home/dmitr/dev/fungi/data/DF20M/2883267418-67820.JPG, 130
/home/dmitr/dev/fungi/data/DF20M/2883267500-216093.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883268304-141753.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2883268304-141754.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2883268454-141796.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883268577-365951.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2883269316-290874.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2883269544-141896.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2883270305-216217.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2883271309-141957.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2883271407-366115.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2883271459-142003.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2883271461-291034.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883272333-68115.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2883272458-68138.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2883272462-366197.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883272490-216401.JPG, 70
/home/dmitr/dev/fungi/data/DF20M/2883273364-142100.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883273411-291148.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883273486-291168.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2883273487-366262.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2883273535-216463.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898617302-366274.JPG, 110
/home/dmitr/dev/fungi/data/DF20M/2898617331-291198.JPG, 67
/home/dmitr/dev/fungi/data/DF20M/2898617340-216484.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898617340-216485.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898618386-291258.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898619334-142254.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2898619335-216568.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898619454-142282.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2898620344-142291.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2898620384-142294.JPG, 24
/home/dmitr/dev/fungi/data/DF20M/2898620447-366445.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2898621323-68419.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2898623358-68527.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2898623443-68550.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2898623450-216774.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2898623452-366565.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898624312-366577.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2898624312-366578.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2898624312-366579.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2898624394-142448.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2898624449-142459.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2898624460-216831.JPG, 175
/home/dmitr/dev/fungi/data/DF20M/2898625346-291578.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2898625346-291579.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2898625450-216869.JPG, 158
/home/dmitr/dev/fungi/data/DF20M/2898625477-366670.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2898626394-142528.JPG, 59
/home/dmitr/dev/fungi/data/DF20M/2898626408-68669.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2898627455-216957.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2898628442-366818.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898629335-217011.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898629353-68815.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2898630348-68843.JPG, 46
/home/dmitr/dev/fungi/data/DF20M/2898631313-68881.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2898631331-291866.JPG, 122
/home/dmitr/dev/fungi/data/DF20M/2898631413-68908.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2898632394-142782.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2898632404-142786.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898632431-291931.JPG, 52
/home/dmitr/dev/fungi/data/DF20M/2898632439-142801.JPG, 62
/home/dmitr/dev/fungi/data/DF20M/2898632460-217158.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2898633306-291938.JPG, 177
/home/dmitr/dev/fungi/data/DF20M/2898633318-68984.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2898633346-291951.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898633350-217175.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2898633412-367038.JPG, 114
/home/dmitr/dev/fungi/data/DF20M/2898635308-69080.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898635388-69094.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2898635447-367128.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2898636420-217305.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2898636424-142973.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2898636437-367178.JPG, 70
/home/dmitr/dev/fungi/data/DF20M/2898636447-367180.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2898636463-69168.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2901933370-217342.JPG, 163
/home/dmitr/dev/fungi/data/DF20M/2901933408-69218.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2901934370-217418.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2901935330-217489.JPG, 35
/home/dmitr/dev/fungi/data/DF20M/2901935487-367424.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901935549-143200.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901936438-69435.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2901936496-292409.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901937315-217625.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901937383-69507.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2901937410-217659.JPG, 157
/home/dmitr/dev/fungi/data/DF20M/2901937464-143339.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901937472-367572.JPG, 28
/home/dmitr/dev/fungi/data/DF20M/2901937500-217688.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2901937511-292497.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901937551-292509.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2901938417-367622.JPG, 143
/home/dmitr/dev/fungi/data/DF20M/2901938449-143418.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2901938487-367647.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2901938509-143442.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2901939328-69637.JPG, 59
/home/dmitr/dev/fungi/data/DF20M/2901939335-217788.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2901939501-292665.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2901940332-367759.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2901940395-217872.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2901941318-69792.JPG, 50
/home/dmitr/dev/fungi/data/DF20M/2901941433-69833.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2901941499-143665.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2901942340-218010.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2901942341-292859.JPG, 121
/home/dmitr/dev/fungi/data/DF20M/2901942486-292896.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2901942545-218058.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2901943490-218122.JPG, 119
/home/dmitr/dev/fungi/data/DF20M/2901944325-218148.JPG, 146
/home/dmitr/dev/fungi/data/DF20M/2901944328-70058.JPG, 35
/home/dmitr/dev/fungi/data/DF20M/2901944363-70080.JPG, 163
/home/dmitr/dev/fungi/data/DF20M/2901944426-293050.JPG, 48
/home/dmitr/dev/fungi/data/DF20M/2901944429-143872.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2901945334-143917.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2901945356-293107.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2901945367-368199.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901945400-218257.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901945430-218268.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2901945434-143960.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2901945464-143968.JPG, 23
/home/dmitr/dev/fungi/data/DF20M/2901945491-293155.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2901945547-368248.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2901946378-70210.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2901946414-144032.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2901946427-368305.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2901946436-293243.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2901946481-293255.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2901946504-144065.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2901946525-218369.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2901946536-293273.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2901947371-293311.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2901947374-144102.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2901947405-218407.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2901947475-218422.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2901948350-218458.JPG, 85
/home/dmitr/dev/fungi/data/DF20M/2901948402-368426.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2901948539-144218.JPG, 119
/home/dmitr/dev/fungi/data/DF20M/2901949364-144240.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2901949404-144254.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2901949525-218591.JPG, 50
/home/dmitr/dev/fungi/data/DF20M/2901949548-70497.JPG, 112
/home/dmitr/dev/fungi/data/DF20M/2901949570-218605.JPG, 169
/home/dmitr/dev/fungi/data/DF20M/2901950483-70542.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2901950487-368611.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2901950543-70561.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2901951345-218698.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2901951404-144417.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2901951536-293683.JPG, 86
/home/dmitr/dev/fungi/data/DF20M/2901952367-368726.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2901952381-293725.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2901952411-293734.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2901952543-70710.JPG, 120
/home/dmitr/dev/fungi/data/DF20M/2901952562-368780.JPG, 30
/home/dmitr/dev/fungi/data/DF20M/2964206357-368793.JPG, 52
/home/dmitr/dev/fungi/data/DF20M/2964207451-293859.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2964209311-293900.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2964209467-368921.JPG, 104
/home/dmitr/dev/fungi/data/DF20M/2964210409-144687.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2964211452-368986.JPG, 30
/home/dmitr/dev/fungi/data/DF20M/2964215477-369168.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2964216438-71081.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2964217326-294212.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2964218343-71163.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2964218437-369265.JPG, 86
/home/dmitr/dev/fungi/data/DF20M/2964218437-369267.JPG, 86
/home/dmitr/dev/fungi/data/DF20M/2964219366-294293.JPG, 165
/home/dmitr/dev/fungi/data/DF20M/2964219448-71230.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2964220423-71271.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2964221383-71295.JPG, 119
/home/dmitr/dev/fungi/data/DF20M/2964222351-294403.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2964222461-294418.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2964223313-71355.JPG, 67
/home/dmitr/dev/fungi/data/DF20M/2964223368-71369.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2964224346-294480.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2964224357-369490.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2964224373-71403.JPG, 168
/home/dmitr/dev/fungi/data/DF20M/2964224424-145188.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2981228406-294571.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2981232452-369761.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2981233315-219798.JPG, 60
/home/dmitr/dev/fungi/data/DF20M/2981233358-71729.JPG, 74
/home/dmitr/dev/fungi/data/DF20M/2981233380-219810.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2981234435-219874.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2981234445-219876.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2981235396-294888.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2981235460-219925.JPG, 130
/home/dmitr/dev/fungi/data/DF20M/2981235463-71826.JPG, 163
/home/dmitr/dev/fungi/data/DF20M/2981236314-145579.JPG, 53
/home/dmitr/dev/fungi/data/DF20M/2981236374-145598.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2981237443-71916.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2981238426-295021.JPG, 156
/home/dmitr/dev/fungi/data/DF20M/2981238428-71967.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2981238429-145709.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2981238480-220060.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2981240396-295108.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2981241326-295141.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2981241395-220168.JPG, 156
/home/dmitr/dev/fungi/data/DF20M/2981242316-295179.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2981242377-370171.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2981242454-145898.JPG, 49
/home/dmitr/dev/fungi/data/DF20M/2981244433-72223.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2981245305-220301.JPG, 112
/home/dmitr/dev/fungi/data/DF20M/2981246390-220360.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2981246434-146081.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2981246467-370386.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2984614394-146153.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2984615384-146186.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2984615391-295521.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2984615415-220509.JPG, 150
/home/dmitr/dev/fungi/data/DF20M/2984617347-370553.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2984622318-72659.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2984622372-370729.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2984623363-72708.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2984624400-220810.JPG, 49
/home/dmitr/dev/fungi/data/DF20M/2984625400-220842.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2984626311-295916.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2984628335-220925.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2984628356-295994.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2984628381-296000.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2984628386-296004.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2984629311-296014.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2984629311-296015.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2984629339-146636.JPG, 121
/home/dmitr/dev/fungi/data/DF20M/2984629396-296047.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2986397358-73128.JPG, 32
/home/dmitr/dev/fungi/data/DF20M/2986400356-296297.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2986400357-371200.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2986401320-221218.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2986408315-221263.JPG, 110
/home/dmitr/dev/fungi/data/DF20M/2986408356-296389.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2986409307-371308.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2986409371-296419.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2986419330-221336.JPG, 85
/home/dmitr/dev/fungi/data/DF20M/2986419331-296465.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2986419331-296467.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2986419343-73366.JPG, 161
/home/dmitr/dev/fungi/data/DF20M/2986445327-371424.JPG, 124
/home/dmitr/dev/fungi/data/DF20M/2986448321-296613.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2986448321-296614.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2986449302-371544.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2986449302-371546.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2986450309-147210.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2986451338-73591.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2989715330-221633.JPG, 156
/home/dmitr/dev/fungi/data/DF20M/2989716329-147350.JPG, 177
/home/dmitr/dev/fungi/data/DF20M/2989717342-371784.JPG, 150
/home/dmitr/dev/fungi/data/DF20M/2989717378-73739.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2989718334-147424.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2989719322-371838.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2989720306-296918.JPG, 22
/home/dmitr/dev/fungi/data/DF20M/2989725386-297130.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2989727328-74038.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2989728334-147748.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2989728371-297231.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2989730344-147831.JPG, 176
/home/dmitr/dev/fungi/data/DF20M/2989731327-372213.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2989732321-297335.JPG, 111
/home/dmitr/dev/fungi/data/DF20M/2989732366-297354.JPG, 86
/home/dmitr/dev/fungi/data/DF20M/2989733333-74243.JPG, 142
/home/dmitr/dev/fungi/data/DF20M/2989734311-297396.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2994393353-74396.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2994397304-148205.JPG, 165
/home/dmitr/dev/fungi/data/DF20M/2994397304-148206.JPG, 165
/home/dmitr/dev/fungi/data/DF20M/2994398331-297676.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2994401325-222522.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2994402316-297758.JPG, 165
/home/dmitr/dev/fungi/data/DF20M/2994402327-372653.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2994403350-222575.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2994405342-372717.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2994406327-372730.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2874314302-364634.JPG, 32
/home/dmitr/dev/fungi/data/DF20M/2989725386-297129.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2421824344-119665.JPG, 128
/home/dmitr/dev/fungi/data/DF20M/2238564349-108815.JPG, 147
/home/dmitr/dev/fungi/data/DF20M/2273838462-338709.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2351007347-340136.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2238449613-17092.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2804915323-59010.JPG, 38
/home/dmitr/dev/fungi/data/DF20M/2430667610-197128.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2238578452-334994.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238529120-175839.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2430665149-122465.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2860298368-62104.JPG, 159
/home/dmitr/dev/fungi/data/DF20M/2883257439-141108.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2237961260-152945.JPG, 29
/home/dmitr/dev/fungi/data/DF20M/2382319251-265171.JPG, 129
/home/dmitr/dev/fungi/data/DF20M/2238343003-12313.JPG, 74
/home/dmitr/dev/fungi/data/DF20M/2238507669-98107.JPG, 21
/home/dmitr/dev/fungi/data/DF20M/2238147525-155823.JPG, 114
/home/dmitr/dev/fungi/data/DF20M/2238506434-97890.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2237970862-302740.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2424122578-45519.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2238485861-242848.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2238558189-107446.JPG, 29
/home/dmitr/dev/fungi/data/DF20M/2238175518-8794.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2818080321-283036.JPG, 167
/home/dmitr/dev/fungi/data/DF20M/2238552114-106296.JPG, 167
/home/dmitr/dev/fungi/data/DF20M/2421822346-267483.JPG, 85
/home/dmitr/dev/fungi/data/DF20M/2238505759-97779.JPG, 74
/home/dmitr/dev/fungi/data/DF20M/2294394923-41291.JPG, 80
/home/dmitr/dev/fungi/data/DF20M/2238438746-238948.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2237964684-79293.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238504878-23678.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2238384788-14260.JPG, 40
/home/dmitr/dev/fungi/data/DF20M/2238576532-334599.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2238214376-232974.JPG, 106
/home/dmitr/dev/fungi/data/DF20M/2382321320-191110.JPG, 129
/home/dmitr/dev/fungi/data/DF20M/2238088020-154220.JPG, 174
/home/dmitr/dev/fungi/data/DF20M/2238171717-306324.JPG, 26
/home/dmitr/dev/fungi/data/DF20M/2237903039-77114.JPG, 88
/home/dmitr/dev/fungi/data/DF20M/2981240305-220097.JPG, 176
/home/dmitr/dev/fungi/data/DF20M/2864902352-361782.JPG, 57
/home/dmitr/dev/fungi/data/DF20M/2883266302-365724.JPG, 39
/home/dmitr/dev/fungi/data/DF20M/2238152548-7966.JPG, 63
/home/dmitr/dev/fungi/data/DF20M/2238551484-106135.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2238459301-239928.JPG, 38
/home/dmitr/dev/fungi/data/DF20M/2238120155-154484.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2874308511-289330.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2238214376-232974.JPG, 106
/home/dmitr/dev/fungi/data/DF20M/2238350651-235231.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2238575428-36568.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2382325058-42988.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2332528077-339717.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2238516902-323092.JPG, 22
/home/dmitr/dev/fungi/data/DF20M/2238498261-244712.JPG, 7
/home/dmitr/dev/fungi/data/DF20M/2237960431-227013.JPG, 11
/home/dmitr/dev/fungi/data/DF20M/2238578880-185774.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238538929-103925.JPG, 2
/home/dmitr/dev/fungi/data/DF20M/2812984345-207651.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2874312351-289520.JPG, 143
/home/dmitr/dev/fungi/data/DF20M/2238349997-310395.JPG, 107
/home/dmitr/dev/fungi/data/DF20M/2238504818-23673.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2237959555-152814.JPG, 89
/home/dmitr/dev/fungi/data/DF20M/2238424424-90010.JPG, 24
/home/dmitr/dev/fungi/data/DF20M/2238559944-107905.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2238347718-12578.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238504818-23673.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2883269432-365983.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2238566762-332677.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2883264486-290593.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238556101-255037.JPG, 98
/home/dmitr/dev/fungi/data/DF20M/2238470375-166820.JPG, 113
/home/dmitr/dev/fungi/data/DF20M/2238162227-305967.JPG, 66
/home/dmitr/dev/fungi/data/DF20M/2238155973-8080.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2427873767-345063.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2237943586-226194.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2238495501-244240.JPG, 134
/home/dmitr/dev/fungi/data/DF20M/2898628308-68741.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2964225447-369538.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2332528733-42138.JPG, 143
/home/dmitr/dev/fungi/data/DF20M/2238159190-156455.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2238555566-254921.JPG, 114
/home/dmitr/dev/fungi/data/DF20M/2821602346-283436.JPG, 138
/home/dmitr/dev/fungi/data/DF20M/2883273441-291153.JPG, 70
